"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @elireview: Don’t forget to add @billhd ’s talk with fellow scholar inventors at the #IgniteCCCC showcase to your #4c15 schedule! http:/…",FALSE,0,NA,2015-03-13 23:17:28,FALSE,NA,"576522494946881537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kateland_wolfe",7,TRUE,FALSE,NA,NA
"RT @WeWork: |LIVE NOW| Our first SXSW event at WeWork Congress! #meerkat http://t.co/ssahVwyRRI",FALSE,0,NA,2015-03-13 23:14:44,FALSE,NA,"576521804925308929",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","livenyclife",2,TRUE,FALSE,NA,NA
"RT @WeWork: |LIVE NOW| Our first SXSW event at WeWork Congress! #meerkat http://t.co/ssahVwyRRI",FALSE,0,NA,2015-03-13 23:10:55,FALSE,NA,"576520847562788864",NA,"","HanjieJi",2,TRUE,FALSE,NA,NA
"|LIVE NOW| Our first SXSW event at WeWork Congress! #meerkat http://t.co/ssahVwyRRI",FALSE,7,NA,2015-03-13 23:09:10,FALSE,NA,"576520405982261249",NA,"","WeWork",2,FALSE,FALSE,NA,NA
"Hey @XiaoboWANG1 ! RT @Tampa4c: #4C15 runners! Join us 21 Mar 7am for the Fun Run. @sofa_gee http://t.co/UYrzMSGGjX",FALSE,1,NA,2015-03-13 22:52:42,FALSE,NA,"576516260441284609",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","vrobin1000",0,FALSE,FALSE,NA,NA
"Hey @kateland_wolfe ! RT @Tampa4c: #4C15 runners! Join us 21 Mar 7am for the Fun Run.  @sofa_gee http://t.co/UYrzMSGGjX",FALSE,2,NA,2015-03-13 22:51:13,FALSE,NA,"576515888045813760",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","vrobin1000",0,FALSE,FALSE,NA,NA
"Super Sad to be missing #4C15 this year, but looking forward to all your tweets.",FALSE,4,NA,2015-03-13 22:50:20,FALSE,NA,"576515664325795840",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","vrobin1000",0,FALSE,FALSE,NA,NA
"#4c15 its a bit late, but if anyone needs ride to Tampa from the Raleigh/Durham area (leaving tues--return sat) let me know",FALSE,0,NA,2015-03-13 21:51:41,FALSE,NA,"576500904058339331",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","oabeles",0,FALSE,FALSE,NA,NA
"Fountainhead Press is hiring! #4C15 http://t.co/SPaS6ZZYUB",FALSE,0,NA,2015-03-13 21:50:31,FALSE,NA,"576500614168870912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FHPPublishing",0,FALSE,FALSE,NA,NA
"RT @NCTE_CCCC: Look for the @4C4Equality postcard at #4c15 next week w/ ways to spread social justice awareness #4C4E http://t.co/tcn3Ph98wK",FALSE,0,NA,2015-03-13 21:12:12,FALSE,NA,"576490968888782848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","patlove360",6,TRUE,FALSE,NA,NA
"RT @NCTE_CCCC: Look for the @4C4Equality postcard at #4c15 next week w/ ways to spread social justice awareness #4C4E http://t.co/tcn3Ph98wK",FALSE,0,NA,2015-03-13 21:08:55,FALSE,NA,"576490143273598978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saffista",6,TRUE,FALSE,NA,NA
"★ JOB ALERT ★ #ITJob #Job #Minneapolis - DBA (Oracle Data Base Infrastrure) http://t.co/ukrK9BJ8zY ☜ view full details",FALSE,1,NA,2015-03-13 21:04:20,FALSE,NA,"576488988761944064",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","IT_Job_USA",0,FALSE,FALSE,NA,NA
"RT @NCTE_CCCC: Look for the @4C4Equality postcard at #4c15 next week w/ ways to spread social justice awareness #4C4E http://t.co/tcn3Ph98wK",FALSE,0,NA,2015-03-13 20:56:07,FALSE,NA,"576486921314140160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adamstrantz",6,TRUE,FALSE,NA,NA
"RT @Tampa4c: Join us #4C15 for the Pub Crawl on 21 Mar at 7pm. Check out our new flyer made by hospitality volunteer @sofa_gee http://t.co/…",FALSE,0,NA,2015-03-13 20:51:06,FALSE,NA,"576485659801681921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EmpressAtreyu",5,TRUE,FALSE,NA,NA
"RT @Tampa4c: #4C15 runners! Join us 21 Mar 7am for the Fun Run. New flyer made by our own hospitality volunteer @sofa_gee http://t.co/B6giU…",FALSE,0,NA,2015-03-13 20:50:58,FALSE,NA,"576485624947073024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EmpressAtreyu",4,TRUE,FALSE,NA,NA
"RT @Tampa4c: #4C15 runners! Join us 21 Mar 7am for the Fun Run. New flyer made by our own hospitality volunteer @sofa_gee http://t.co/B6giU…",FALSE,0,NA,2015-03-13 20:50:11,FALSE,NA,"576485430440431616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidBoyles3",4,TRUE,FALSE,NA,NA
"RT @Tampa4c: Join us #4C15 for the Pub Crawl on 21 Mar at 7pm. Check out our new flyer made by hospitality volunteer @sofa_gee http://t.co/…",FALSE,0,NA,2015-03-13 20:49:52,FALSE,NA,"576485350551482368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidBoyles3",5,TRUE,FALSE,NA,NA
"RT @Tampa4c: Join us #4C15 for the Pub Crawl on 21 Mar at 7pm. Check out our new flyer made by hospitality volunteer @sofa_gee http://t.co/…",FALSE,0,NA,2015-03-13 20:48:06,FALSE,NA,"576484903350611968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sofa_gee",5,TRUE,FALSE,NA,NA
"RT @Tampa4c: #4C15 runners! Join us 21 Mar 7am for the Fun Run. New flyer made by our own hospitality volunteer @sofa_gee http://t.co/B6giU…",FALSE,0,NA,2015-03-13 20:47:41,FALSE,NA,"576484799147352064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sofa_gee",4,TRUE,FALSE,NA,NA
"#4C15 runners! Join us 21 Mar 7am for the Fun Run. New flyer made by our own hospitality volunteer @sofa_gee http://t.co/B6giUPTMN3",FALSE,4,NA,2015-03-13 20:46:23,FALSE,NA,"576484470662033408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tampa4c",4,FALSE,FALSE,NA,NA
"Join us #4C15 for the Pub Crawl on 21 Mar at 7pm. Check out our new flyer made by hospitality volunteer @sofa_gee http://t.co/FBDg3E1yHw",FALSE,4,NA,2015-03-13 20:36:25,FALSE,NA,"576481963692978176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tampa4c",5,FALSE,FALSE,NA,NA
"Spring Break is here. Spending as much time as possible w/my family b/f heading to #4C15. Excited abt family time &amp; the conference! #gradmom",FALSE,2,NA,2015-03-13 20:33:43,FALSE,NA,"576481283238297600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jcburgess25",0,FALSE,FALSE,NA,NA
"RT @NCTE_CCCC: Look for the @4C4Equality postcard at #4c15 next week w/ ways to spread social justice awareness #4C4E http://t.co/tcn3Ph98wK",FALSE,0,NA,2015-03-13 20:32:52,FALSE,NA,"576481072659210241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KPVealey",6,TRUE,FALSE,NA,NA
"RT @JenHeinert: Having fun planning out #4C15 sessions with its app. #nerdalert",FALSE,0,NA,2015-03-13 20:30:28,FALSE,NA,"576480467639279616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tampa4c",1,TRUE,FALSE,NA,NA
"RT @NBCUndateable: .@DavidFynn has an important message for you, straight from the #Undateable set!
https://t.co/79VqxKsH6T",FALSE,0,NA,2015-03-13 20:21:21,FALSE,NA,"576478173539467264",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","sofja_m",7,TRUE,FALSE,NA,NA
"I have inbox 10!! (all action items for future or reminders to self). I doubt I'll be able to hold this steady during #attwcon and #4c15",FALSE,3,NA,2015-03-13 20:17:24,FALSE,NA,"576477179304890368",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","sisypheantask",0,FALSE,FALSE,NA,NA
"""You Should See the Other Guy"" my #4C15 paper on disability and rhetorical adjacency, is now posted: http://t.co/i2oLci6Aww",FALSE,5,NA,2015-03-13 20:16:43,FALSE,NA,"576477008290398208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cjprender",0,FALSE,FALSE,"0","0"
"Good app should download  http://t.co/wGemB5AHnA.",FALSE,1,NA,2015-03-13 20:16:31,FALSE,NA,"576476957656887296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SureshVaddiraju",0,FALSE,FALSE,NA,NA
"Having fun planning out #4C15 sessions with its app. #nerdalert",FALSE,3,NA,2015-03-13 20:10:02,FALSE,NA,"576475323283468288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JenHeinert",1,FALSE,FALSE,NA,NA
"@JMRifenburg Thanks, Michael. WCJ has a little old school flavor to it, we figured. See you at #4C15, we hope.",FALSE,0,"JMRifenburg",2015-03-13 20:03:03,FALSE,"576469091898142720","576473565601492993","580440690","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ampersandWCJ",0,FALSE,FALSE,NA,NA
"In 132 characters or less (+hashtag #why4c15)  Why are you attending #4c15 in Tampa?",FALSE,0,NA,2015-03-13 20:02:04,FALSE,NA,"576473319148556288",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NCTE_CCCC",1,FALSE,FALSE,NA,NA
"Loki's only suggestion for my #4C15 presentation? More snuggles. #fourleggedwritingpals http://t.co/ClC0JLBzbr",FALSE,0,NA,2015-03-13 19:55:15,FALSE,NA,"576471604768710657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leighthinks",0,FALSE,FALSE,NA,NA
"RT @JoyceLocke: Our local committee, @Tampa4c, has raised the bar for information about our upcoming #4C15 -- check it out: https://t.co/0F…",FALSE,0,NA,2015-03-13 19:21:23,FALSE,NA,"576463080965668864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KainatAbidi",15,TRUE,FALSE,NA,NA
"RT @elireview: Don’t forget to add @billhd ’s talk with fellow scholar inventors at the #IgniteCCCC showcase to your #4c15 schedule! http:/…",FALSE,0,NA,2015-03-13 19:08:04,FALSE,NA,"576459732216598528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davidekirkland",7,TRUE,FALSE,NA,NA
"Are you presenting on 2 year colleges at #4C15 in Tampa?  Let all of us know. #TYCA",FALSE,0,NA,2015-03-13 19:01:55,FALSE,NA,"576458183021039616",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NCTE_CCCC",0,FALSE,FALSE,NA,NA
"I guess a writing sprint is where you twt the same thing over and over as fast as you can @JoyceLocke @dmrieder #4c15 #writingalone",FALSE,1,"JoyceLocke",2015-03-13 18:58:02,FALSE,"576441318567612416","576457205924384770","14090198","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","food4max",0,FALSE,FALSE,NA,NA
"RT @JoyceLocke: Our local committee, @Tampa4c, has raised the bar for information about our upcoming #4C15 -- check it out: https://t.co/0F…",FALSE,0,NA,2015-03-13 18:41:33,FALSE,NA,"576453057996800001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SKgunning",15,TRUE,FALSE,NA,NA
"RT @4C4Equality: Look for our postcard around #4c15 next week! The back offers a list of ways to spread social justice awareness #4C4E http…",FALSE,0,NA,2015-03-13 18:41:05,FALSE,NA,"576452938366902272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SKgunning",11,TRUE,FALSE,NA,NA
"RT @elireview: Don’t forget to add @billhd ’s talk with fellow scholar inventors at the #IgniteCCCC showcase to your #4c15 schedule! http:/…",FALSE,0,NA,2015-03-13 18:35:52,FALSE,NA,"576451626686373888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OmizoRM",7,TRUE,FALSE,NA,NA
"RT @elireview: Don’t forget to add @billhd ’s talk with fellow scholar inventors at the #IgniteCCCC showcase to your #4c15 schedule! http:/…",FALSE,0,NA,2015-03-13 18:30:23,FALSE,NA,"576450246311612416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamescosullivan",7,TRUE,FALSE,NA,NA
"RT @elireview: Don’t forget to add @billhd ’s talk with fellow scholar inventors at the #IgniteCCCC showcase to your #4c15 schedule! http:/…",FALSE,0,NA,2015-03-13 18:28:14,FALSE,NA,"576449706173329408",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","billhd",7,TRUE,FALSE,NA,NA
"Don’t forget to add @billhd ’s talk with fellow scholar inventors at the #IgniteCCCC showcase to your #4c15 schedule! http://t.co/xFkcr6gPXz",FALSE,4,NA,2015-03-13 18:28:02,FALSE,NA,"576449657540354048",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","elireview",7,FALSE,FALSE,NA,NA
"RT @food4max: Just found out my #4C15 co-presenter can tap dance. Related note: I am now caught in a lie about my own tap dance ability @DC…",FALSE,0,NA,2015-03-13 18:18:35,FALSE,NA,"576447275511087104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DCoad",2,TRUE,FALSE,NA,NA
"RT @meaningfulWP: See the @meaningfulWP poster in the #4C15 Action Hub next week. Fri, 3/20, 2-3:15pm to share your most meaningful undergr…",FALSE,0,NA,2015-03-13 18:07:18,FALSE,NA,"576444439817641984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lernerneal",4,TRUE,FALSE,NA,NA
"RT @meaningfulWP: See the @meaningfulWP poster in the #4C15 Action Hub next week. Fri, 3/20, 2-3:15pm to share your most meaningful undergr…",FALSE,0,NA,2015-03-13 18:02:41,FALSE,NA,"576443275537698816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meodice",4,TRUE,FALSE,NA,NA
"Just found out my #4C15 co-presenter can tap dance. Related note: I am now caught in a lie about my own tap dance ability @DCoad #distwit",FALSE,12,NA,2015-03-13 18:02:22,FALSE,NA,"576443195191590914",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","food4max",2,FALSE,FALSE,NA,NA
"@JoyceLocke I'll drop #4c15 from code now. Testing Twitter-based writing project for Friday (J.17). @jamesjbrownjr  @caseyboyle @brockoleur",FALSE,2,"JoyceLocke",2015-03-13 18:02:19,FALSE,"576441318567612416","576443182508072960","14090198","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dmrieder",0,FALSE,FALSE,NA,NA
"RT @meaningfulWP: See the @meaningfulWP poster in the #4C15 Action Hub next week. Fri, 3/20, 2-3:15pm to share your most meaningful undergr…",FALSE,0,NA,2015-03-13 18:01:59,FALSE,NA,"576443098886193152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aegeller",4,TRUE,FALSE,NA,NA
"See the @meaningfulWP poster in the #4C15 Action Hub next week. Fri, 3/20, 2-3:15pm to share your most meaningful undergrad writing project!",FALSE,2,NA,2015-03-13 18:01:27,FALSE,NA,"576442963875745792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","meaningfulWP",4,FALSE,FALSE,NA,NA
"What's with the flood of tweets about writing sprints? #4c15 auto-pilot?",FALSE,1,NA,2015-03-13 17:54:54,FALSE,NA,"576441318567612416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoyceLocke",0,FALSE,FALSE,NA,NA
"Join me for a writing sprint! #writingalone #newsprint #4c15 2650",FALSE,0,NA,2015-03-13 17:54:54,FALSE,NA,"576441317322055681",NA,"<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"@riedertest took up @dmrieder's sprint challenge. 2 mins 'til we start. Join us. #writingalone #4C15 30716",FALSE,0,"riedertest",2015-03-13 17:53:56,FALSE,NA,"576441073066745856","3091344083","<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"Join me for a writing sprint! #writingalone #newsprint #4c15 2581",FALSE,0,NA,2015-03-13 17:53:28,FALSE,NA,"576440955026468864",NA,"<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"@riedertest took up @dmrieder's sprint challenge. 2 mins 'til we start. Join us. #writingalone #4C15 40076",FALSE,0,"riedertest",2015-03-13 17:52:50,FALSE,NA,"576440795382870016","3091344083","<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"Join me for a writing sprint! #writingalone #newsprint #4c15 2941",FALSE,0,NA,2015-03-13 17:52:12,FALSE,NA,"576440639660933120",NA,"<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"@brockoleur took up @caseyboyle's sprint challenge.1 mins and 42 secs 'til we start. #writingalone #4C15 58657",FALSE,1,"brockoleur",2015-03-13 17:51:00,FALSE,NA,"576440333904580608","96049293","<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"@riedertest took up @dmrieder's sprint challenge. 2 mins 'til we start. Join us. #writingalone #4C15 41550",FALSE,1,"riedertest",2015-03-13 17:50:42,FALSE,NA,"576440262156816384","3091344083","<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"Join me for a writing sprint! #writingalone #newsprint #4c15 4386",FALSE,1,NA,2015-03-13 17:50:05,FALSE,NA,"576440106300645377",NA,"<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"@dmrieder #writingalone #sprinton I'm here. #4c15",FALSE,0,"dmrieder",2015-03-13 17:49:58,FALSE,"576439843804344320","576440076156076032","147056735","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","caseyboyle",0,FALSE,FALSE,NA,NA
"@riedertest took up @dmrieder's sprint challenge. 2 mins 'til we start. Join us. #writingalone #4C15 23378",FALSE,0,"riedertest",2015-03-13 17:49:22,FALSE,NA,"576439923168927744","3091344083","<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"Join me for a writing sprint! #writingalone #newsprint #4c15 4444",FALSE,0,NA,2015-03-13 17:49:03,FALSE,NA,"576439843804344320",NA,"<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"RT @RhetSciExplorer: Yay to Spring Break in Florida with #4C15 to keep my brain happy!",FALSE,0,NA,2015-03-13 17:48:55,FALSE,NA,"576439813777141760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tampa4c",1,TRUE,FALSE,NA,NA
"Bravo! RT@NCTE_CCCC: R. Joseph Rodriguez will receive Excellence in Queer Scholarship Article Award at #4C15 http://t.co/KNPrZwlFz6",FALSE,1,"NCTE_CCCC",2015-03-13 17:44:04,FALSE,"576409984935800832","576438591599075328","88007126","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4CQueers",1,FALSE,FALSE,NA,NA
"getting my ducks in a row for #4c15 Tampa next week. Hotel, reg, flights, bus, cab, maps, &amp; outfits all picked out &amp; ready.",FALSE,2,NA,2015-03-13 17:40:10,FALSE,NA,"576437609360191488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SKgunning",0,FALSE,FALSE,NA,NA
"@brockoleur took up @dmrieder's sprint challenge.1 mins and 53 secs 'til we start. #writingalone #4C15 49890",FALSE,1,"brockoleur",2015-03-13 17:38:26,FALSE,NA,"576437172112367616","96049293","<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"@riedertest took up @dmrieder's sprint challenge. 2 mins 'til we start. Join us. #writingalone #4C15 43634",FALSE,0,"riedertest",2015-03-13 17:38:19,FALSE,NA,"576437145889566720","3091344083","<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"Join me for a writing sprint! #writingalone #newsprint #4c15 16710",FALSE,0,NA,2015-03-13 17:37:52,FALSE,NA,"576437032970485760",NA,"<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"RT @theBetweenBoys: #TBT 
2012 was the last show on the double bed!
4 shows left!
Tickets: http://t.co/RGAYRYWkZR  
@KingsHeadThtr http://t…",FALSE,0,NA,2015-03-13 17:37:21,FALSE,NA,"576436901596553216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SohoFC",1,TRUE,FALSE,NA,NA
"@jwluther what are you presenting on / talking about at #4c15?",FALSE,0,"jwluther",2015-03-13 17:32:58,FALSE,"576435290132316160","576435796464513024","15005656","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HASTACscholars",0,FALSE,FALSE,NA,NA
"RT @jwluther: #4c15 is upon us, but if yr interested in a #4c16 panel on DIY, histories of the web, textrooms, or public multimodality, hit…",FALSE,0,NA,2015-03-13 17:29:35,FALSE,NA,"576434947608743936",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HASTACscholars",1,TRUE,FALSE,NA,NA
"#4c15 is upon us, but if yr interested in a #4c16 panel on DIY, histories of the web, textrooms, or public multimodality, hit me up.",FALSE,0,NA,2015-03-13 17:23:42,FALSE,NA,"576433463626174466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jwluther",1,FALSE,FALSE,NA,NA
"Can't wait for #4C15 next week. Smart colleagues, a sea of ideas ... great way to pregame Spring Break!",FALSE,4,NA,2015-03-13 17:21:02,FALSE,NA,"576432795527954432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MMelissaElston",0,FALSE,FALSE,"0","0"
"Presenting at #4C15 in Tampa: My Abstract and Bibliography http://t.co/lEGsvGwEHE #memoir #family #risks #rewards",FALSE,2,NA,2015-03-13 17:19:05,FALSE,NA,"576432304488349696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Aerubens",0,FALSE,FALSE,NA,NA
"Join me for a writing sprint! #writingalone #newsprint #4c15 2292",FALSE,0,NA,2015-03-13 17:18:08,FALSE,NA,"576432065383686144",NA,"<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"Martin McDonagh's master play The Pillowman visits us next Mon to Sat. Opening night already sold out so get booking! http://t.co/FV1LQCGsta",FALSE,8,NA,2015-03-13 17:16:07,FALSE,NA,"576431556249653248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EverymanCork",4,FALSE,FALSE,NA,NA
"Join me for a writing sprint! #writingalone #newsprint #4c15 3956",FALSE,1,NA,2015-03-13 17:15:48,FALSE,NA,"576431476444647424",NA,"<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"RT @NCTE_CCCC: Look for the @4C4Equality postcard at #4c15 next week w/ ways to spread social justice awareness #4C4E http://t.co/tcn3Ph98wK",FALSE,0,NA,2015-03-13 17:13:37,FALSE,NA,"576430926860709888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chanon2013",6,TRUE,FALSE,NA,NA
"Look for the @4C4Equality postcard at #4c15 next week w/ ways to spread social justice awareness #4C4E http://t.co/tcn3Ph98wK",FALSE,2,NA,2015-03-13 17:10:23,FALSE,NA,"576430112658206721",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NCTE_CCCC",6,FALSE,FALSE,NA,NA
"RT @caseyboyle: 4 RC faculty present post-PC, cloud object to support networked writing groups. #4c15 #J17 http://t.co/KMbOX6xSf3",FALSE,0,NA,2015-03-13 16:50:37,FALSE,NA,"576425139304267776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oisin16",4,TRUE,FALSE,NA,NA
"Yay to Spring Break in Florida with #4C15 to keep my brain happy!",FALSE,1,NA,2015-03-13 16:45:25,FALSE,NA,"576423833021730816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RhetSciExplorer",1,FALSE,FALSE,NA,NA
"@dmrieder's sprint with @caseyboyle @riedertest @brockoleur has started! #4C15 148993",FALSE,0,"dmrieder",2015-03-13 16:45:06,FALSE,NA,"576423751518167040","147056735","<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"@brockoleur took up @dmrieder's sprint challenge.1 mins and 34 secs 'til we start. #writingalone #4C15 55056",FALSE,0,"brockoleur",2015-03-13 16:43:32,FALSE,NA,"576423357454917632","96049293","<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
"RT @dmrieder: @caseyboyle took up @dmrieder's sprint challenge. 2 mins 'til we start. Join us. #writingalone #4C15 29935",FALSE,0,NA,2015-03-13 16:43:14,FALSE,NA,"576423283635056641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","caseyboyle",1,TRUE,FALSE,NA,NA
"@riedertest took up @dmrieder's sprint challenge.1 mins and 56 secs 'til we start. #writingalone #4C15 33132",FALSE,0,"riedertest",2015-03-13 16:43:10,FALSE,NA,"576423264370733057","3091344083","<a href=""http://www4.ncsu.edu/~dmrieder"" rel=""nofollow"">WritingSprintApp</a>","dmrieder",0,FALSE,FALSE,NA,NA
